FIP,Year,State,universl,permit,HuntLic,GunsAmmo,BackChk,ST,avg_own_est,Suicides,Homicides
40,1998,Oklahoma,0,0,0.297837646,0.528457341,,OK,0.457731042,8.78,3.42
40,1999,Oklahoma,0,0,0.301669596,0.030513395,0.655416109,OK,0.547831611,9.25,4.3
40,2000,Oklahoma,0,0,0.300138174,0.171360354,0.625122811,OK,0.5892608463333333,8.74,3.35
40,2001,Oklahoma,0,0,0.303068537,0.239621756,0.673263743,OK,0.480138888,9.47,3.62
40,2002,Oklahoma,0,0,0.309514425,0.211597619,0.752796439,OK,0.4734966135,8.85,3.18
40,2003,Oklahoma,0,0,0.298923723,0.265674279,0.84709635,OK,0.512933805,7.99,3.94
40,2004,Oklahoma,0,0,0.307923223,0.14714311,0.862239147,OK,0.5170946193333333,8.71,3.55
40,2005,Oklahoma,0,0,0.297077228,0.23799139,0.91204357,OK,,8.42,3.89
40,2006,Oklahoma,0,0,0.284178287,0.282898186,0.867154983,OK,0.469117674,8.55,4.25
40,2007,Oklahoma,0,0,0.272900505,0.472118001,0.848316658,OK,0.567673729,8.59,4.13
40,2008,Oklahoma,0,0,0.265734963,0.49911326,0.934035761,OK,0.544042545,9.16,4.21
40,2009,Oklahoma,0,0,0.26556454,0.544057549,1.004813319,OK,0.560952955,9.64,4.07
40,2010,Oklahoma,0,0,0.269701924,0.613829971,1.001521599,OK,0.4874307875,9.93,3.52
40,2011,Oklahoma,0,0,0.275132925,0.612917756,1.090501862,OK,0.602972242,11.55,4.43
40,2012,Oklahoma,0,0,0.272020566,0.682210299,1.339236374,OK,0.5944107486666667,10.53,5.06
40,2013,Oklahoma,0,0,0.264727985,0.612659382,1.296652099,OK,0.663308301,11.1,4.82
40,2014,Oklahoma,0,0,0.26579762,0.651404818,1.383566321,OK,0.480520994,11.01,4.13
40,2015,Oklahoma,0,0,0.274516806,0.63129963,1.245866127,OK,0.595700298,11.66,5.87
40,2016,Oklahoma,0,0,0.273669137,0.580999283,1.191355634,OK,0.600860596,12.92,6.4
41,1991,Oregon,0,0,0.5662337,0.612160742,,OR,0.5522190695,9.36,1.96
41,1992,Oregon,0,0,0.590372536,0.57508051,,OR,,10.18,2.43
41,1993,Oregon,0,0,0.586126382,0.715881028,,OR,0.5499408525,8.98,2.69
41,1994,Oregon,0,0,0.568600823,0.712118141,,OR,0.459421919,9.87,3.56
41,1995,Oregon,0,0,0.647271413,1.203744839,,OR,,9.67,2.91
41,1996,Oregon,0,0,0.623578285,1.028911044,,OR,0.5000858195,9.9,2.3
41,1997,Oregon,0,0,0.622904089,0.93444504,,OR,0.474344314,9.87,2.33
41,1998,Oregon,0,0,0.627857272,1.06946587,,OR,0.428845818,9.61,2.55
41,1999,Oregon,0,0,0.642150448,0.567556003,0.552525996,OR,0.455914044,8.99,1.76
41,2000,Oregon,0,0,0.620979119,1.001662503,0.321129833,OR,0.4973150863333333,8.61,1.8
41,2001,Oregon,0,0,0.61172784,0.89529655,0.333084052,OR,0.391923162,7.93,1.35
41,2002,Oregon,0,0,0.618676197,0.691093342,0.380542252,OR,0.37892867750000003,8.09,1.85
41,2003,Oregon,0,0,0.60869804,0.546911773,0.425837837,OR,0.401005045,8.94,1.42
41,2004,Oregon,0,0,0.613800512,0.540043934,0.467085851,OR,0.39306483566666667,7.93,1.83
41,2005,Oregon,0,0,0.603127865,0.569598653,0.50925744,OR,,8.4,1.46
41,2006,Oregon,0,0,0.587666622,0.582369835,0.439173048,OR,0.401124999,8.02,1.74
41,2007,Oregon,0,0,0.582776336,0.48983502,0.42160411,OR,0.477123068,8.33,1.12
41,2008,Oregon,0,0,0.576955966,0.327839355,0.362798484,OR,0.365132367,8.01,1.29
41,2009,Oregon,0,0,0.573929485,0.357190102,0.346526092,OR,0.479956498,8.54,1.36
41,2010,Oregon,0,0,0.258976177,0.358664731,0.36129329,OR,0.4096245825,9.18,1.57
41,2011,Oregon,0,0,0.568799735,0.485552315,0.370416094,OR,0.404535941,8.43,1.64
41,2012,Oregon,0,0,0.560302378,0.518588231,0.399482261,OR,0.5268534069999999,8.89,1.35
41,2013,Oregon,0,0,0.554413669,0.591048073,0.338027816,OR,0.531131964,9.11,1.39
41,2014,Oregon,0,0,0.547914123,0.60142783,0.33240752,OR,,9.79,1.33
41,2015,Oregon,1,0,0.556358299,0.535734426,0.434360206,OR,0.476776881,8.52,2.35
41,2016,Oregon,1,0,0.543547621,0.538412741,0.686441867,OR,0.457074772,9.32,1.92
42,1991,Pennsylvania,0,0,0.445684471,0.09389213,,PA,0.4068783305,6.27,3.88
42,1992,Pennsylvania,0,0,0.446967131,0.121448939,,PA,,6.15,4.18
42,1993,Pennsylvania,0,0,0.435111049,0.112480891,,PA,0.461800963,6.5,4.79
42,1994,Pennsylvania,0,0,0.433189369,0.146215758,,PA,0.368269439,6.04,4.11
42,1995,Pennsylvania,1,0,0.43524631,0.083378086,,PA,,6.66,4.35
42,1996,Pennsylvania,1,0,0.432494578,0.124715715,,PA,0.30501207750000003,6.21,4.28
42,1997,Pennsylvania,1,0,0.449634079,0.000488511,,PA,0.3587683935,6.34,4.71
42,1998,Pennsylvania,1,0,0.434364884,0.03115171,,PA,0.343979383,6.08,3.72
42,1999,Pennsylvania,1,0,0.441588969,-0.181421136,0.355741541,PA,0.316228557,5.62,3.66
42,2000,Pennsylvania,1,0,0.432091932,-0.11023321,0.28550269,PA,0.37387019000000005,5.92,3.74
42,2001,Pennsylvania,1,0,0.443016375,-0.015798886,0.363291612,PA,0.344422941,5.37,3.79
42,2002,Pennsylvania,1,0,0.4410294,0.059225016,0.744952707,PA,0.3336420315,5.69,3.9
42,2003,Pennsylvania,1,0,0.463648031,0.109368167,0.492218531,PA,0.395777538,5.58,3.97
42,2004,Pennsylvania,1,0,0.439611163,0.14435651,0.38978518,PA,0.34847831633333337,5.58,4.26
42,2005,Pennsylvania,1,0,0.462243189,0.19089212,0.24353117,PA,,5.84,4.52
42,2006,Pennsylvania,1,0,0.454240265,0.256622059,0.288115243,PA,0.325146509,5.58,4.96
42,2007,Pennsylvania,1,0,0.462552946,0.107337163,0.473456571,PA,0.332871043,5.46,4.64
42,2008,Pennsylvania,1,0,0.445077166,0.072013634,0.348121059,PA,0.355094429,5.72,4.4
42,2009,Pennsylvania,1,0,0.439295316,0.043257667,0.439513195,PA,0.375494489,6.06,4.03
42,2010,Pennsylvania,1,0,0.436817054,0.019671999,0.406891158,PA,0.348299203,5.62,4.13
42,2011,Pennsylvania,1,0,0.435810945,0.002677506,0.454705544,PA,0.357389157,6.45,4.21
42,2012,Pennsylvania,1,0,0.447797829,0.019788204,0.404384741,PA,0.385699985,5.94,4.53
42,2013,Pennsylvania,1,0,0.42692396,0.027216003,0.024295124,PA,0.440265414,6.64,4.09
42,2014,Pennsylvania,1,0,0.447804974,0.070944845,-0.013116152,PA,0.306088134,6.28,3.92
42,2015,Pennsylvania,1,0,0.445508548,0.160525893,0.022998818,PA,0.442179198,6.7,4.34
42,2016,Pennsylvania,1,0,0.447366143,0.252925943,0.137824137,PA,0.43071904099999997,7.05,4.48
44,1991,Rhode Island,1,1,0.152361446,-0.862801831,,RI,0.2213161025,3.07,2.24
44,1992,Rhode Island,1,1,0.171905989,-0.906786027,,RI,,2.63,1.68
44,1993,Rhode Island,1,1,0.175944561,-1.072541391,,RI,0.200814212,2.88,2.6
44,1994,Rhode Island,1,1,0.172559518,-1.065434519,,RI,,2.52,2.46
44,1995,Rhode Island,1,1,0.175007382,-1.400156926,,RI,,3.32,2.19
44,1996,Rhode Island,1,1,0.152546009,-1.725747718,,RI,0.100570412,3.31,1.46
44,1997,Rhode Island,1,1,0.170341146,-1.800414459,,RI,0.159051972,2.36,1.37
44,1998,Rhode Island,1,1,0.173810598,-1.614225294,,RI,,2.42,0.98
44,1999,Rhode Island,1,1,0.175391413,-1.198207149,-1.307653668,RI,0.127507526,3.29,2.02
44,2000,Rhode Island,1,1,0.174760625,-1.658865483,-1.235611995,RI,0.1849911265,2.52,2.58
44,2001,Rhode Island,1,1,0.17351812,-1.642189832,-1.209713543,RI,0.131276466,2.28,1.92
44,2002,Rhode Island,1,1,0.1657043,-1.591228057,-1.270065139,RI,0.126451812,2.78,2.36
44,2003,Rhode Island,1,1,0.170091165,-1.464090863,-1.280870845,RI,0.147640303,1.04,1.9
44,2004,Rhode Island,1,1,0.165041129,-1.59405175,-1.283565751,RI,0.13708905999999998,1.91,1.6
44,2005,Rhode Island,1,1,0.170363782,-1.577338595,-1.301792044,RI,,1.68,1.84
44,2006,Rhode Island,1,1,0.171104512,-1.572140429,-1.30283617,RI,,2.4,1.73
44,2007,Rhode Island,1,1,0.1645109,-1.592018572,-1.280867691,RI,0.098185521,2.17,1.23
44,2008,Rhode Island,1,1,0.173278698,-1.598076386,-1.231454216,RI,,1.96,1.78
44,2009,Rhode Island,1,1,0.173390245,-1.553761285,-1.19304844,RI,0.192004114,3.54,1.31
44,2010,Rhode Island,1,1,0.173479095,-1.485840947,-1.169138115,RI,0.139520489,2.82,1.6
44,2011,Rhode Island,1,1,0.0,-1.501150789,-1.162750587,RI,0.203564088,1.8,1.13
44,2012,Rhode Island,1,1,0.084521969,-1.587676593,-1.127863961,RI,0.1514303595,2.53,1.45
44,2013,Rhode Island,1,1,0.082388358,-1.515162346,-1.123897614,RI,0.196937708,3.23,1.69
44,2014,Rhode Island,1,1,0.084901688,-1.417417847,-1.192248853,RI,0.170355088,1.69,1.18
44,2015,Rhode Island,1,1,0.16719145,-1.425511871,-1.2175263,RI,0.268615243,3.6,0.99
44,2016,Rhode Island,1,1,0.084038345,-1.291072016,-1.177728395,RI,0.2168724515,2.83,1.12
45,1991,South Carolina,0,0,0.247228814,-1.216905829,,SC,0.6232476475,8.61,7.34
45,1992,South Carolina,0,0,0.247760841,-1.170197427,,SC,,9.76,8.09
45,1993,South Carolina,0,0,0.245667609,-0.94095504,,SC,0.5378225805,9.41,6.92
45,1994,South Carolina,0,0,0.244816766,-0.928080415,,SC,0.532134061,8.96,7.23
45,1995,South Carolina,0,0,0.238621733,-0.941604169,,SC,,8.08,4.9
45,1996,South Carolina,0,0,0.238276864,-0.716574264,,SC,0.47449981350000003,9.25,6.45
45,1997,South Carolina,0,0,0.23625778,-0.668004654,,SC,0.561034821,7.89,5.84
45,1998,South Carolina,0,0,0.232411534,-0.606894684,,SC,0.373584263,8.35,5.8
45,1999,South Carolina,0,0,0.229274884,-0.48646319,-0.052091224,SC,0.489330321,7.22,5.49
45,2000,South Carolina,0,0,0.224988862,-0.597025943,-0.15345847,SC,0.5147159403333333,7.46,4.14
45,2001,South Carolina,0,0,0.224969728,-0.623306989,-0.239625234,SC,0.441463098,7.58,5.54
45,2002,South Carolina,0,0,0.224687032,-0.593109109,-0.304546099,SC,0.43378818399999997,7.37,5.47
45,2003,South Carolina,0,0,0.219787769,-0.71553821,-0.310254542,SC,0.496888123,7.85,5.64
45,2004,South Carolina,0,0,0.22191867,-0.732273445,-0.336116924,SC,0.44188956133333335,7.64,5.23
45,2005,South Carolina,0,0,0.216681355,-0.712731533,-0.266557199,SC,,7.29,5.53
45,2006,South Carolina,0,0,0.304822497,-0.782366655,-0.31970863,SC,0.378914279,7.01,6.25
45,2007,South Carolina,0,0,0.309013447,-0.723865904,-0.345675138,SC,0.461830676,6.81,5.68
45,2008,South Carolina,0,0,0.321897668,-0.711858523,-0.25071815,SC,0.40997037,7.11,5.53
45,2009,South Carolina,0,0,0.325014336,-0.698005623,-0.247307313,SC,0.435420465,7.82,5.24
45,2010,South Carolina,0,0,0.331792162,-0.677989767,-0.312542369,SC,0.418442871,8.24,5.07
45,2011,South Carolina,0,0,0.33398872,-0.791968835,-0.286871446,SC,0.520013628,8.74,5.51
45,2012,South Carolina,0,0,0.343640002,-0.53022158,-0.252723637,SC,0.478063551,8.5,5.91
45,2013,South Carolina,0,0,0.266928942,-0.434369648,-0.350508393,SC,0.540648903,9.23,5.31
45,2014,South Carolina,0,0,0.276290322,-0.459946646,-0.337828854,SC,0.379472974,9.42,5.57
45,2015,South Carolina,0,0,0.272676968,-0.398801859,-0.238913278,SC,0.452155191,9.17,7.55
45,2016,South Carolina,0,0,0.275578394,-0.47564981,-0.294674137,SC,0.4763407565,9.93,7.09
46,1991,South Dakota,0,0,0.731186563,0.543450172,,SD,0.666711895,8.13,0.94
46,1992,South Dakota,0,0,0.718236188,0.407844105,,SD,,6.2,0.41
46,1993,South Dakota,0,0,0.760401417,0.350297688,,SD,0.643388699,11.71,1.75
46,1994,South Dakota,0,0,0.76690126,0.388564037,,SD,0.570945451,9.11,0.55
46,1995,South Dakota,0,0,0.777603373,0.520430643,,SD,,7.89,1.11
46,1996,South Dakota,0,0,0.687363125,0.647114936,,SD,0.590355015,9.98,0.52
46,1997,South Dakota,0,0,0.684198409,0.750745664,,SD,0.547940446,9.91,0.86
46,1998,South Dakota,0,0,0.657854361,0.537264386,,SD,0.455028406,9.54,0.37
46,1999,South Dakota,0,0,0.660661459,0.255730242,0.275811291,SD,0.54085307,7.35,1.3
46,2000,South Dakota,0,0,0.564226791,0.650036533,0.785925327,SD,0.5781180393333333,6.83,0.13
46,2001,South Dakota,0,0,0.565850943,0.981867992,1.001719221,SD,0.5468987,5.64,0.89
46,2002,South Dakota,0,0,0.570336344,0.891872298,1.44323006,SD,0.5217763905,6.46,0.67
46,2003,South Dakota,0,0,0.56534706,0.983460739,1.649691853,SD,0.557074764,7.75,0.49
46,2004,South Dakota,0,0,0.566482565,1.062944447,1.735889127,SD,0.583400616,7.88,0.87
46,2005,South Dakota,0,0,0.5610426,1.108984284,1.654271518,SD,,8.81,0.91
46,2006,South Dakota,0,0,0.57017202,1.08710941,1.571870642,SD,,8.96,0.34
46,2007,South Dakota,0,0,0.573132494,0.991723786,1.66286013,SD,0.59391625,5.21,0.59
46,2008,South Dakota,0,0,0.576558974,1.009534688,1.726240983,SD,,8.56,1.31
46,2009,South Dakota,0,0,0.588190071,0.984842224,1.716901436,SD,0.603099227,7.54,1.28
46,2010,South Dakota,0,0,0.596822961,1.004034176,1.685685394,SD,0.588126833,8.09,
46,2011,South Dakota,0,0,0.597182926,0.862840886,1.608532001,SD,0.51225658,7.04,
46,2012,South Dakota,0,0,0.587618013,0.801792892,1.660706043,SD,0.5948533993333333,8.69,
46,2013,South Dakota,0,0,0.578954428,0.637852434,1.628034077,SD,0.673335246,8.92,
46,2014,South Dakota,0,0,0.566441195,0.699319431,1.680713484,SD,0.446328447,8.75,
46,2015,South Dakota,0,0,0.556341825,0.778471593,1.76347641,SD,0.623744006,8.22,1.97
46,2016,South Dakota,0,0,0.571343419,0.99717408,1.831573714,SD,0.5909849540000001,10.36,1.82
47,1991,Tennessee,1,0,0.440910812,-0.5948845,,TN,0.55784451,9.99,7.69
47,1992,Tennessee,1,0,0.434114352,-0.57304949,,TN,,9.57,7.58
47,1993,Tennessee,1,0,0.411113439,-0.481837306,,TN,0.5794710965000001,9.82,7.51
47,1994,Tennessee,1,0,0.409364405,-0.477373917,,TN,0.506513221,9.62,7.03
47,1995,Tennessee,1,0,0.409479822,-0.248781873,,TN,,9.24,7.33
47,1996,Tennessee,1,0,0.400907561,-0.133410448,,TN,0.48222465299999995,9.08,6.54
47,1997,Tennessee,1,0,0.398918604,-0.091382959,,TN,0.5262604385,9.07,7.4
47,1998,Tennessee,1,0,0.39180724,0.25883004,,TN,0.439412985,9.15,6.1
47,1999,Tennessee,0,0,0.378044834,-0.063139165,0.532855292,TN,0.499947102,8.68,4.97
47,2000,Tennessee,0,0,0.375892215,0.012832046,0.408722081,TN,0.4955358343333333,8.75,5.93
47,2001,Tennessee,0,0,0.427294206,-0.0229356,0.31281777,TN,0.426340769,8.24,5.23
47,2002,Tennessee,0,0,0.434487331,-0.132364225,0.355268699,TN,0.41858872199999997,8.86,5.49
47,2003,Tennessee,0,0,0.402307687,-0.159535347,0.28634491,TN,0.418736302,8.27,5.08
47,2004,Tennessee,0,0,0.430243949,-0.062966338,0.206078137,TN,0.4603134953333334,8.75,4.82
47,2005,Tennessee,0,0,0.397469041,-0.102255534,0.13015744,TN,,8.95,6.19
47,2006,Tennessee,0,0,0.45522829,-0.166226979,0.112104284,TN,0.367372833,9.14,5.45
47,2007,Tennessee,0,0,0.412750456,-0.083970432,0.200769647,TN,0.471954748,8.55,5.61
47,2008,Tennessee,0,0,0.331445903,-0.150888011,0.259433446,TN,0.515378823,9.36,5.48
47,2009,Tennessee,0,0,0.352820549,-0.012525414,0.370272819,TN,0.427551612,8.81,5.56
47,2010,Tennessee,0,0,0.340459041,0.002525524,0.380523654,TN,0.427554631,8.93,4.67
47,2011,Tennessee,0,0,0.334522813,0.109714527,0.42649292,TN,0.547229463,8.73,4.95
47,2012,Tennessee,0,0,0.327303856,0.08378847,0.441362509,TN,0.4976365966666667,9.14,5.16
47,2013,Tennessee,0,0,0.3185001,0.115300179,0.458761759,TN,0.555520359,9.86,4.89
47,2014,Tennessee,0,0,0.323674959,0.103788184,0.500170538,TN,0.331866593,8.61,4.37
47,2015,Tennessee,0,0,0.329902038,-0.102055092,0.751962113,TN,0.474977432,9.12,5.71
47,2016,Tennessee,0,0,0.334626655,0.001705592,0.805555501,TN,0.49083527800000004,9.67,6.73
48,1991,Texas,0,0,0.275991564,-0.309863989,,TX,0.5015280335,9.57,10.43
48,1992,Texas,0,0,0.281612531,-0.253819099,,TX,,9.21,9.16
48,1993,Texas,0,0,0.282834482,-0.296792065,,TX,0.582934674,8.99,8.41
48,1994,Texas,0,0,0.279223236,-0.32833709,,TX,0.456218062,9.37,8.0
48,1995,Texas,0,0,0.279102177,-0.535953205,,TX,,8.25,6.18
48,1996,Texas,0,0,0.273383709,-0.434588209,,TX,0.48583925650000004,8.0,5.15
48,1997,Texas,0,0,0.246396327,-0.489959733,,TX,0.534736919,7.32,4.58
48,1998,Texas,0,0,0.24325623,-0.425724691,,TX,0.43736693,7.2,4.48
48,1999,Texas,0,0,0.239929816,-0.524729709,-0.236416516,TX,0.447771342,6.35,3.71
48,2000,Texas,0,0,0.237702247,-0.563489049,-0.263082454,TX,0.42571083000000004,6.43,3.69
48,2001,Texas,0,0,0.237846556,-0.541996946,-0.288460568,TX,0.365700842,6.85,3.91
48,2002,Texas,0,0,0.235788988,-0.466089424,-0.316147388,TX,0.375529353,6.45,3.93
48,2003,Texas,0,0,0.235850535,-0.448930942,-0.319835894,TX,0.37342392,6.47,4.26
48,2004,Texas,0,0,0.232054764,-0.494197863,-0.366030181,TX,0.37130648799999993,6.21,3.99
48,2005,Texas,0,0,0.231949972,-0.493738288,-0.265105795,TX,,6.37,4.29
48,2006,Texas,0,0,0.22905937,-0.546272203,-0.321131743,TX,0.338125441,5.85,4.28
48,2007,Texas,0,0,0.239764975,-0.540671333,-0.272955721,TX,0.435748781,6.16,4.22
48,2008,Texas,0,0,0.243038896,-0.549760959,-0.206359951,TX,0.319171867,6.44,4.04
48,2009,Texas,0,0,0.242773226,-0.527384477,-0.25668958,TX,0.373905637,6.58,3.98
48,2010,Texas,0,0,0.245568978,-0.57501931,-0.28977828,TX,0.3238209955,6.97,3.57
48,2011,Texas,0,0,0.233736703,-0.482400983,-0.253753095,TX,0.400755753,6.75,3.12
48,2012,Texas,0,0,0.229385027,-0.357535034,-0.261653052,TX,0.4749933603333334,6.84,3.4
48,2013,Texas,0,0,0.229950358,-0.418796821,-0.27215223,TX,0.439994491,6.82,3.43
48,2014,Texas,0,0,0.226564062,-0.449702164,-0.25247843,TX,0.378340087,6.72,3.57
48,2015,Texas,0,0,0.231227034,-0.464536681,-0.294883813,TX,0.379589568,7.31,4.04
48,2016,Texas,0,0,0.234763821,-0.579943251,-0.415860044,TX,0.38153989499999996,7.28,4.39
49,1991,Utah,0,0,0.436826252,-0.57612506,,UT,0.5412281645,11.4,1.64
49,1992,Utah,0,0,0.467322029,-0.573924563,,UT,,9.39,1.55
49,1993,Utah,0,0,0.488311347,-0.415396328,,UT,0.53781678,8.7,1.38
49,1994,Utah,0,0,0.43917376,-0.476586618,,UT,,9.64,2.04
49,1995,Utah,0,0,0.442743579,-0.125459971,,UT,,8.47,2.4
49,1996,Utah,0,0,0.429373194,-0.126800195,,UT,,9.05,1.5
49,1997,Utah,0,0,0.462916345,-0.226344706,,UT,0.4820987095,8.78,1.52
49,1998,Utah,0,0,0.438271184,-0.027364371,,UT,,10.13,1.34
49,1999,Utah,0,0,0.412715452,-0.196301991,-0.049887206,UT,0.476546359,7.78,1.39
49,2000,Utah,0,0,0.382728464,0.130184619,-0.154756957,UT,0.551705627,9.06,0.71
49,2001,Utah,0,0,0.333255746,-0.029039813,-0.215423673,UT,0.468549189,8.93,1.74
49,2002,Utah,0,0,0.305607295,-0.110979885,-0.301379482,UT,0.49585405,8.25,1.17
49,2003,Utah,0,0,0.30974556,-0.003404636,-0.302414917,UT,0.451912582,8.48,1.53
49,2004,Utah,0,0,0.300683355,0.105767185,-0.321180101,UT,0.468288732,8.4,1.28
49,2005,Utah,0,0,0.303534166,0.018132689,-0.226344977,UT,,8.46,1.29
49,2006,Utah,0,0,0.30197552,0.06283466,-0.074787343,UT,,8.35,1.17
49,2007,Utah,0,0,0.291890417,0.054264102,-0.095660756,UT,0.506364732,8.52,1.44
49,2008,Utah,0,0,0.309013567,0.006610923,-0.257986115,UT,,7.94,0.98
49,2009,Utah,0,0,0.305568163,0.036828766,-0.474326637,UT,0.476579784,8.83,1.15
49,2010,Utah,0,0,0.316208029,-0.07098782,-0.638340137,UT,0.466793326,10.65,1.05
49,2011,Utah,0,0,0.343889922,0.038896367,-0.659668095,UT,0.434944177,10.51,1.06
49,2012,Utah,0,0,0.348522242,-0.222706418,-0.635499144,UT,0.463394636,10.96,1.0
49,2013,Utah,0,0,0.346092062,-0.288687626,-0.70480935,UT,0.586857706,10.99,1.19
49,2014,Utah,0,0,0.337948274,-0.355948067,-0.760674637,UT,0.322608075,10.32,1.27
49,2015,Utah,0,0,0.334611099,-0.354873494,-0.722250177,UT,0.446925538,11.05,1.29
49,2016,Utah,0,0,0.338414036,-0.458817568,-0.75390678,UT,0.4491653265,10.95,1.52
50,1991,Vermont,0,0,0.471915693,1.559449169,,VT,0.600391788,11.3,2.35
50,1992,Vermont,0,0,0.478725745,1.465930007,,VT,,10.05,2.05
50,1993,Vermont,0,0,0.47828338,0.925577135,,VT,0.560413725,12.0,1.66
50,1994,Vermont,0,0,0.471243686,0.942730159,,VT,0.478332024,6.59,0.32
50,1995,Vermont,0,0,0.486161577,0.577851494,,VT,,8.41,1.14
50,1996,Vermont,0,0,0.491667307,0.350050956,,VT,0.411832649,7.64,0.84
50,1997,Vermont,0,0,0.498681755,0.351103021,,VT,0.460721185,6.83,1.53
50,1998,Vermont,0,0,0.523712565,0.549162964,,VT,0.413373254,9.37,0.64
50,1999,Vermont,0,0,0.542716415,2.712425818,0.024180076,VT,0.449303594,7.53,1.31
50,2000,Vermont,0,0,0.565286567,0.962662564,0.005893247,VT,0.4571499236666667,7.5,0.64
50,2001,Vermont,0,0,0.542100831,1.105445786,-0.006617063,VT,0.41813101,6.76,1.12
50,2002,Vermont,0,0,0.524005267,1.137440908,0.069194922,VT,0.3950990055,8.5,0.45
50,2003,Vermont,0,0,0.516651379,1.084985952,-0.002261921,VT,0.488327512,5.96,1.09
50,2004,Vermont,0,0,0.522109258,0.935462369,-0.092108494,VT,0.456408575,8.64,0.32
50,2005,Vermont,0,0,0.515253515,1.107848196,-0.206052571,VT,,5.52,1.08
50,2006,Vermont,0,0,0.491949862,1.122975163,-0.116377306,VT,,6.4,1.23
50,2007,Vermont,0,0,0.469730412,1.100030502,-0.158349845,VT,0.485298059,6.46,1.62
50,2008,Vermont,0,0,0.486079163,1.204300422,-0.186391968,VT,,6.6,
50,2009,Vermont,0,0,0.496868882,1.042865777,-0.166872456,VT,0.503179038,8.57,
50,2010,Vermont,0,0,0.496501896,0.978452678,-0.058084103,VT,0.501578737,9.56,
50,2011,Vermont,0,0,0.518247136,1.025726748,-0.057886861,VT,0.501922853,10.21,
50,2012,Vermont,0,0,0.523679161,0.928761845,-0.045727649,VT,0.5056606813333334,7.82,
50,2013,Vermont,0,0,0.519888639,0.822132061,-0.058773363,VT,0.608088921,8.53,
50,2014,Vermont,0,0,0.49580806,0.800720983,-0.062141531,VT,0.445580512,8.5,
50,2015,Vermont,0,0,0.515469202,0.700525334,-0.023932536,VT,0.510332791,7.91,1.76
50,2016,Vermont,0,0,0.511055219,0.894838455,0.135353488,VT,0.5329082665,9.58,
51,1991,Virginia,0,0,0.358518238,0.194302426,,VA,0.5277654325,8.84,5.54
51,1992,Virginia,0,0,0.370747162,0.080587105,,VA,,8.98,5.84
51,1993,Virginia,0,0,0.360868417,-0.113223649,,VA,0.41658861550000004,8.25,5.8
51,1994,Virginia,0,0,0.360729349,-0.122792518,,VA,0.429027151,8.42,5.96
51,1995,Virginia,0,0,0.361807275,-0.200952576,,VA,,8.32,5.15
51,1996,Virginia,0,0,0.35797223,-0.160903643,,VA,0.45863106249999996,8.44,4.98
51,1997,Virginia,0,0,0.348931698,-0.15051267,,VA,0.473135099,7.39,5.2
51,1998,Virginia,0,0,0.34110952,-0.39866814,,VA,0.375425377,7.74,4.13
51,1999,Virginia,0,0,0.33509582,-0.709441461,-0.325391614,VA,0.426817066,7.2,3.9
51,2000,Virginia,0,0,0.329072874,-0.345258313,-0.336134715,VA,0.4239571123333333,6.87,3.9
51,2001,Virginia,0,0,0.326274078,-0.389311058,-0.330998845,VA,0.346049454,6.48,3.74
51,2002,Virginia,0,0,0.326103179,-0.377545651,-0.313713387,VA,0.3451751595,6.76,3.86
51,2003,Virginia,0,0,0.321882861,-0.290306381,-0.284153757,VA,0.352483792,6.09,4.46
51,2004,Virginia,0,0,0.321961047,-0.264830655,-0.250646443,VA,0.3700492856666666,6.55,3.89
51,2005,Virginia,0,0,0.317388259,-0.209940463,-0.242223739,VA,,6.59,4.58
51,2006,Virginia,0,0,0.316065051,-0.104444548,-0.221873203,VA,0.312568991,6.31,3.62
51,2007,Virginia,0,0,0.309503913,-0.27062293,-0.200432598,VA,0.373342795,6.15,3.87
51,2008,Virginia,0,0,0.308146736,-0.109749192,-0.169497431,VA,0.328034515,6.51,3.17
51,2009,Virginia,0,0,0.306384234,-0.273342407,-0.146379678,VA,0.365183229,6.39,3.44
51,2010,Virginia,0,0,0.306998471,-0.287807208,0.000260222,VA,0.3393917865,6.99,3.37
51,2011,Virginia,0,0,0.306517437,-0.24995008,-0.167585502,VA,0.452244595,7.12,2.85
51,2012,Virginia,0,0,0.300814593,-0.260511995,-0.057158969,VA,0.4157643786666667,6.99,2.7
51,2013,Virginia,0,0,0.305060878,-0.267671568,0.027602032,VA,0.436728785,6.94,2.8
51,2014,Virginia,0,0,0.305037203,-0.257302308,-0.060358019,VA,0.29222063,7.1,2.83
51,2015,Virginia,0,0,0.306653034,-0.208411852,-0.050692263,VA,0.384161983,7.06,3.29
51,2016,Virginia,0,0,0.308196003,-0.168454987,0.078307894,VA,0.35489207300000003,7.44,4.28
53,1991,Washington,0,0,0.366183817,0.616042648,,WA,0.43409598000000005,8.15,2.39
53,1992,Washington,0,0,0.355676579,0.73238512,,WA,,7.62,3.17
53,1993,Washington,0,0,0.361037817,0.864010008,,WA,0.45551230600000003,8.21,3.05
53,1994,Washington,0,0,0.350524177,0.853345173,,WA,0.383537681,8.33,3.65
53,1995,Washington,0,0,0.374752236,1.018754902,,WA,,8.4,3.09
53,1996,Washington,0,0,0.337448072,0.549354682,,WA,0.444128591,8.27,2.43
53,1997,Washington,0,0,0.323527741,0.510099464,,WA,0.429483975,7.56,2.74
53,1998,Washington,0,0,0.317956188,0.335244622,,WA,0.430752071,6.73,2.4
