Year,ST,Permissive,Restrictive,background checks,carrying a concealed weapon (ccw),castle doctrine,child access laws,dealer license,firearm sales restrictions,minimum age,open carry,permit to purchase,prohibited possessor,registration,safety training required,waiting period,Implement,Modify,Repeal,universl,permit,sentiment_score,HuntLic,GunsAmmo,BackChk,avg_own_est,Suicides,Homicides
2000.0,UT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9843930602073669,0.382728464,0.130184619,-0.154756957,0.551705627,9.06,0.71
2018.0,UT,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.9484462738037109,0.513077631,0.6477711018,0.2258384074,0.47727259480000006,11.3,1.08
1991.0,VA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9963636994361877,0.358518238,0.194302426,0.48498398619999994,0.5277654325,8.84,5.54
1992.0,VA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9968448877334595,0.370747162,0.080587105,0.48498398619999994,0.4855475707,8.98,5.84
1993.0,VA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9976044297218323,0.360868417,-0.113223649,0.48498398619999994,0.41658861550000004,8.25,5.8
1994.0,VA,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9986502528190613,0.360729349,-0.122792518,0.48498398619999994,0.429027151,8.42,5.96
1995.0,VA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9954507946968079,0.361807275,-0.200952576,0.4372693138,0.5019432137,8.32,5.15
1997.0,VA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9986923336982727,0.348931698,-0.15051267,0.4372693138,0.473135099,7.39,5.2
1998.0,VA,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9770532846450806,0.34110952,-0.39866814,0.25739070480000004,0.375425377,7.74,4.13
2004.0,VA,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9993636012077332,0.321961047,-0.264830655,-0.250646443,0.3700492856666666,6.55,3.89
2008.0,VA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9984482526779175,0.308146736,-0.109749192,-0.169497431,0.328034515,6.51,3.17
2012.0,VA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9758800268173218,0.300814593,-0.260511995,-0.057158969,0.4157643786666667,6.99,2.7
2016.0,VA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9936390519142151,0.308196003,-0.168454987,0.078307894,0.35489207300000003,7.44,4.28
1994.0,VT,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9986502528190613,0.471243686,0.942730159,-0.418735168,0.478332024,6.59,0.32
1998.0,VT,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9764666557312012,0.523712565,0.549162964,0.8395382196,0.413373254,9.37,0.64
2001.0,VT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9847679734230042,0.542100831,1.105445786,-0.006617063,0.41813101,6.76,1.12
2018.0,VT,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.8,0.0,0.9143213629722595,0.405866684,0.26806021879999997,0.6599024624000001,0.4521859506,10.45,1.74
1994.0,WA,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.9664860793522426,0.350524177,0.853345173,0.30254980859999997,0.383537681,8.33,3.65
1998.0,WA,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9770532846450806,0.317956188,0.335244622,0.30313317000000006,0.430752071,6.73,2.4
2005.0,WA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9948467016220093,0.37320676,0.226154048,-0.2723024,0.3441055199,6.16,2.19
2014.0,WA,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.9849514762560526,0.305250428,0.169877992,-0.088545622,0.279556509,7.46,1.74
2017.0,WA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.9934787452220917,0.43175090879999994,0.3347405772,0.1638037418,0.41167668520000006,8.15,2.26
2019.0,WA,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.8,0.4,0.9814382791519165,0.28352942859999997,-0.5317361406000001,-0.20806186920000008,0.34942225520000003,5.4,4.54
1991.0,WI,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9435475468635559,0.585571876,-0.605713736,-0.6493145102,0.4763046045,6.74,2.75
1992.0,WI,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9180349707603455,0.596897768,-0.551049142,-0.7854535485999999,0.4389817861,6.11,2.91
1994.0,WI,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9501107931137085,0.573440835,-0.567791539,-0.0035663833999999726,0.465168561,6.68,2.76
1996.0,WI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9922943115234375,0.617169878,-0.484849352,-0.0035663833999999726,0.462877721,6.44,2.63
1998.0,WI,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9863370358943939,0.587712446,-0.399320898,-0.39331568640000003,0.612812469,5.87,2.13
2002.0,WI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9826779961585999,0.673847748,-0.131379907,-0.006011216,0.3989991785,5.55,2.25
2010.0,WI,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.978610098361969,0.694148943,-0.034283182,-0.26240956,0.43719982150000003,6.35,1.89
2011.0,WI,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9147693514823914,0.70305196,-0.030160796,-0.126804422,0.429247479,5.97,1.6
2015.0,WI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9758800268173218,0.699406523,0.193508049,-0.029879057,0.516254852,6.9,3.18
1994.0,WV,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.9923987984657288,0.595320974,-0.020362421,0.48498398620000005,0.46790898310000006,9.73,4.7
1998.0,WV,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9764666557312012,0.358855323,0.543126231,0.5798065388,0.45800429219999994,8.47,3.27
2000.0,WV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9829227924346924,0.359140005,0.722079018,1.921086966,0.5636489689999999,9.2,3.11
2001.0,WV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9868321418762207,0.588163181,0.90937617,2.148164243,0.53240092,10.09,2.09
2008.0,WV,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9958378076553345,0.566249389,0.882334404,1.817741111,0.524035145,8.82,2.15
2012.0,WV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9885856509208679,0.574174732,0.870958933,2.127033519,0.5678423946666666,10.03,3.97
2016.0,WV,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9893044233322144,0.560737982,1.074304395,2.075071981,0.607032822,12.12,4.62
1994.0,WY,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.9151404698689779,0.604462081,2.504589328,1.2242677274,0.5222481756,16.1,3.23
1998.0,WY,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9764666557312012,0.598688437,2.625872868,0.8395382196,0.4830228905,11.78,1.4
2008.0,WY,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9919238686561584,0.560387256,3.031595719,1.915723408,0.582073329,15.81,2.55
2009.0,WY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9976462721824646,0.553433499,3.058250804,1.7353828,0.587478966,14.92,1.87
2010.0,WY,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.7520520836114883,0.560767597,2.996838188,1.532140016,0.5404380695,13.76,2.8200000000000003
2011.0,WY,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9648388624191284,0.542044605,2.885945339,1.627117062,0.50607756,14.58,2.16
2018.0,WY,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.7591668367385864,0.5871771640000001,1.5406595374,1.3756716968,0.5724535422,18.05,2.46
